count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,scored_person_romaji,run_person_romaji,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,error_person_romaji
89,40.0,82.0,2025/8/31,4740.264215,4540.264216,1756606350,1.0,2.0,近藤,Left,TOK,1,batter1,Right,東海大,3,Bottom,0,0,1,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,東海大,#bcbcbc,東海大,TOK,#217fc4,東大,東海大土屋球場_120,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2524220089,ボール,,4738,https://youtu.be/jyucRX8Mm_I&t=4738,1988.0,https://youtu.be/1oSJ12NwCAU&t=0,大山,石川,荒井孝,青貝,今泉,竹山,伊藤,成瀬,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","成瀬,伊藤,青貝,竹山,石川,鈴木,大山,荒井孝,今泉","pos1,batter8,batter5,batter9,batter4,batter2,batter1,batter6,batter3","近藤,大山,石川,荒井孝,青貝,今泉,竹山,伊藤,成瀬","L,R,R,L,R,L,L,L,R,L","R,L,L,R,R,R,L,R,R,L",,,,,,,"Katsuya, Kondo","Hiroto, Oyama","Hikaru, Ishikawa","Kota, Arai","Naomasa, Aogai","Rio, Imaizumi","Naotaro, Takeyama","Koichiro, Ito","Yuto, Naruse",
90,41.0,83.0,2025/8/31,4751.269122,4551.269124,1756606361,1.0,3.0,近藤,Left,TOK,1,batter1,Right,東海大,3,Bottom,0,1,1,Slider,FoulBall,Undefined,FlyBall,Undefined,0,0,,107.0,0.518,-0.064,79.11821181,-53.64280258,東海大,#bcbcbc,東海大,TOK,#217fc4,東大,東海大土屋球場_120,B,夏季オープン戦,Normal,,,,,Undefined,,,,,,2524220090,ファール,,4749,https://youtu.be/jyucRX8Mm_I&t=4749,1999.0,https://youtu.be/1oSJ12NwCAU&t=0,大山,石川,荒井孝,青貝,今泉,竹山,伊藤,成瀬,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","成瀬,伊藤,青貝,竹山,石川,鈴木,大山,荒井孝,今泉","pos1,batter8,batter5,batter9,batter4,batter2,batter1,batter6,batter3","近藤,大山,石川,荒井孝,青貝,今泉,竹山,伊藤,成瀬","L,R,R,L,R,L,L,L,R,L","R,L,L,R,R,R,L,R,R,L",,,,,,,"Katsuya, Kondo","Hiroto, Oyama","Hikaru, Ishikawa","Kota, Arai","Naomasa, Aogai","Rio, Imaizumi","Naotaro, Takeyama","Koichiro, Ito","Yuto, Naruse",
91,42.0,84.0,2025/8/31,4777.544106,4577.544108,1756606387,1.0,4.0,近藤,Left,TOK,1,batter1,Right,東海大,3,Bottom,0,1,2,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,120.0,1.15,0.236,,,東海大,#bcbcbc,東海大,TOK,#217fc4,東大,東海大土屋球場_120,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2524220091,ボール,,4775,https://youtu.be/jyucRX8Mm_I&t=4775,2006.0,https://youtu.be/1oSJ12NwCAU&t=0,大山,石川,荒井孝,青貝,今泉,竹山,伊藤,成瀬,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","成瀬,伊藤,青貝,竹山,石川,鈴木,大山,荒井孝,今泉","pos1,batter8,batter5,batter9,batter4,batter2,batter1,batter6,batter3","近藤,大山,石川,荒井孝,青貝,今泉,竹山,伊藤,成瀬","L,R,R,L,R,L,L,L,R,L","R,L,L,R,R,R,L,R,R,L",,,,,,,"Katsuya, Kondo","Hiroto, Oyama","Hikaru, Ishikawa","Kota, Arai","Naomasa, Aogai","Rio, Imaizumi","Naotaro, Takeyama","Koichiro, Ito","Yuto, Naruse",
92,43.0,85.0,2025/8/31,4792.072757,4592.072758,1756606401,1.0,5.0,近藤,Left,TOK,1,batter1,Right,東海大,3,Bottom,0,2,2,Slider,FoulBall,Undefined,GroundBall,Undefined,0,0,,,,,48.7333133,-53.61564818,東海大,#bcbcbc,東海大,TOK,#217fc4,東大,東海大土屋球場_120,B,夏季オープン戦,Normal,,,,,Undefined,,,,,,2524220092,ファール,,4790,https://youtu.be/jyucRX8Mm_I&t=4790,2021.0,https://youtu.be/1oSJ12NwCAU&t=0,大山,石川,荒井孝,青貝,今泉,竹山,伊藤,成瀬,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","成瀬,伊藤,青貝,竹山,石川,鈴木,大山,荒井孝,今泉","pos1,batter8,batter5,batter9,batter4,batter2,batter1,batter6,batter3","近藤,大山,石川,荒井孝,青貝,今泉,竹山,伊藤,成瀬","L,R,R,L,R,L,L,L,R,L","R,L,L,R,R,R,L,R,R,L",,,,,,,"Katsuya, Kondo","Hiroto, Oyama","Hikaru, Ishikawa","Kota, Arai","Naomasa, Aogai","Rio, Imaizumi","Naotaro, Takeyama","Koichiro, Ito","Yuto, Naruse",
93,44.0,86.0,2025/8/31,4814.828699,4614.828703,1756606424,1.0,6.0,近藤,Left,TOK,1,batter1,Right,東海大,3,Bottom,0,2,2,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,120.0,0.03,0.76,,,東海大,#bcbcbc,東海大,TOK,#217fc4,東大,東海大土屋球場_120,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2524220093,ボール,,4812,https://youtu.be/jyucRX8Mm_I&t=4812,2044.0,https://youtu.be/1oSJ12NwCAU&t=0,大山,石川,荒井孝,青貝,今泉,竹山,伊藤,成瀬,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","成瀬,伊藤,青貝,竹山,石川,鈴木,大山,荒井孝,今泉","pos1,batter8,batter5,batter9,batter4,batter2,batter1,batter6,batter3","近藤,大山,石川,荒井孝,青貝,今泉,竹山,伊藤,成瀬","L,R,R,L,R,L,L,L,R,L","R,L,L,R,R,R,L,R,R,L",,,,,,,"Katsuya, Kondo","Hiroto, Oyama","Hikaru, Ishikawa","Kota, Arai","Naomasa, Aogai","Rio, Imaizumi","Naotaro, Takeyama","Koichiro, Ito","Yuto, Naruse",
94,45.0,87.0,2025/8/31,4833.928127,4633.928129,1756606443,1.0,7.0,近藤,Left,TOK,1,batter1,Right,東海大,3,Bottom,0,3,2,Slider,InPlay,Undefined,FlyBall,Double,0,0,,106.0,0.47,-0.104,75.29986058,45.15871366,東海大,#bcbcbc,東海大,TOK,#217fc4,東大,東海大土屋球場_120,B,夏季オープン戦,Normal,,,,,Undefined,,,,9,9,2524220094,右2,,4831,https://youtu.be/jyucRX8Mm_I&t=4831,2063.0,https://youtu.be/1oSJ12NwCAU&t=0,大山,石川,荒井孝,青貝,今泉,竹山,伊藤,成瀬,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","成瀬,伊藤,青貝,竹山,石川,鈴木,大山,荒井孝,今泉","pos1,batter8,batter5,batter9,batter4,batter2,batter1,batter6,batter3","近藤,大山,石川,荒井孝,青貝,今泉,竹山,伊藤,成瀬","L,R,R,L,R,L,L,L,R,L","R,L,L,R,R,R,L,R,R,L",,,,,,,"Katsuya, Kondo","Hiroto, Oyama","Hikaru, Ishikawa","Kota, Arai","Naomasa, Aogai","Rio, Imaizumi","Naotaro, Takeyama","Koichiro, Ito","Yuto, Naruse",
95,46.0,88.0,2025/8/31,4887.731245,4687.731247,1756606497,2.0,1.0,近藤,Left,TOK,2,batter2,Right,東海大,3,Bottom,0,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,123.0,0.966,-0.467,,,東海大,#bcbcbc,東海大,TOK,#217fc4,東大,東海大土屋球場_120,B,夏季オープン戦,Normal,2,,batter1,,Nothing,,,,"2,6","2,6",2524220095,ボール,,4885,https://youtu.be/jyucRX8Mm_I&t=4885,2116.0,https://youtu.be/1oSJ12NwCAU&t=0,大山,石川,荒井孝,青貝,今泉,竹山,伊藤,成瀬,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","成瀬,伊藤,青貝,竹山,石川,鈴木,大山,荒井孝,今泉","pos1,batter8,batter5,batter9,batter4,batter2,batter1,batter6,batter3","近藤,大山,石川,荒井孝,青貝,今泉,竹山,伊藤,成瀬","L,R,R,L,R,L,L,L,R,L","R,L,L,R,R,R,L,R,R,L",,,,,,,"Katsuya, Kondo","Hiroto, Oyama","Hikaru, Ishikawa","Kota, Arai","Naomasa, Aogai","Rio, Imaizumi","Naotaro, Takeyama","Koichiro, Ito","Yuto, Naruse",
96,47.0,89.0,2025/8/31,4911.34605,4711.346052,1756606521,2.0,2.0,近藤,Left,TOK,2,batter2,Right,東海大,3,Bottom,0,1,0,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,118.0,0.598,0.244,,,東海大,#bcbcbc,東海大,TOK,#217fc4,東大,東海大土屋球場_120,B,夏季オープン戦,Normal,2,,batter1,,Nothing,,,,,,2524220096,見逃し,,4909,https://youtu.be/jyucRX8Mm_I&t=4909,2140.0,https://youtu.be/1oSJ12NwCAU&t=0,大山,石川,荒井孝,青貝,今泉,竹山,伊藤,成瀬,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","成瀬,伊藤,青貝,竹山,石川,鈴木,大山,荒井孝,今泉","pos1,batter8,batter5,batter9,batter4,batter2,batter1,batter6,batter3","近藤,大山,石川,荒井孝,青貝,今泉,竹山,伊藤,成瀬","L,R,R,L,R,L,L,L,R,L","R,L,L,R,R,R,L,R,R,L",,,,,,,"Katsuya, Kondo","Hiroto, Oyama","Hikaru, Ishikawa","Kota, Arai","Naomasa, Aogai","Rio, Imaizumi","Naotaro, Takeyama","Koichiro, Ito","Yuto, Naruse",
97,48.0,90.0,2025/8/31,4930.531974,4730.531975,1756606540,2.0,3.0,近藤,Left,TOK,2,batter2,Right,東海大,3,Bottom,0,1,1,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,104.0,0.494,-0.42,,,東海大,#bcbcbc,東海大,TOK,#217fc4,東大,東海大土屋球場_120,B,夏季オープン戦,Normal,2,,batter1,,Nothing,,,,,,2524220097,ボール,,4928,https://youtu.be/jyucRX8Mm_I&t=4928,2032.0,https://youtu.be/1oSJ12NwCAU&t=0,大山,石川,荒井孝,青貝,今泉,竹山,伊藤,成瀬,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","成瀬,伊藤,青貝,竹山,石川,鈴木,大山,荒井孝,今泉","pos1,batter8,batter5,batter9,batter4,batter2,batter1,batter6,batter3","近藤,大山,石川,荒井孝,青貝,今泉,竹山,伊藤,成瀬","L,R,R,L,R,L,L,L,R,L","R,L,L,R,R,R,L,R,R,L",,,,,,,"Katsuya, Kondo","Hiroto, Oyama","Hikaru, Ishikawa","Kota, Arai","Naomasa, Aogai","Rio, Imaizumi","Naotaro, Takeyama","Koichiro, Ito","Yuto, Naruse",
98,49.0,91.0,2025/8/31,4952.057154,4752.057156,1756606561,2.0,4.0,近藤,Left,TOK,2,batter2,Right,東海大,3,Bottom,0,2,1,Slider,FoulBall,Undefined,FlyBall,Undefined,0,0,,111.0,0.502,0.02,10.65627839,85.23635831,東海大,#bcbcbc,東海大,TOK,#217fc4,東大,東海大土屋球場_120,B,夏季オープン戦,Normal,2,,batter1,,Undefined,,,,,,2524220098,ファール,,4950,https://youtu.be/jyucRX8Mm_I&t=4950,2054.0,https://youtu.be/1oSJ12NwCAU&t=0,大山,石川,荒井孝,青貝,今泉,竹山,伊藤,成瀬,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","成瀬,伊藤,青貝,竹山,石川,鈴木,大山,荒井孝,今泉","pos1,batter8,batter5,batter9,batter4,batter2,batter1,batter6,batter3","近藤,大山,石川,荒井孝,青貝,今泉,竹山,伊藤,成瀬","L,R,R,L,R,L,L,L,R,L","R,L,L,R,R,R,L,R,R,L",,,,,,,"Katsuya, Kondo","Hiroto, Oyama","Hikaru, Ishikawa","Kota, Arai","Naomasa, Aogai","Rio, Imaizumi","Naotaro, Takeyama","Koichiro, Ito","Yuto, Naruse",
99,50.0,92.0,2025/8/31,4984.638886,4784.638888,1756606594,2.0,5.0,近藤,Left,TOK,2,batter2,Right,東海大,3,Bottom,0,2,2,Fastball,FoulBall,Undefined,LineDrive,Undefined,0,0,,121.0,0.474,-0.104,46.96569111,63.917767,東海大,#bcbcbc,東海大,TOK,#217fc4,東大,東海大土屋球場_120,B,夏季オープン戦,Normal,2,,batter1,,Undefined,,,,,,2524220099,ファール,,4982,https://youtu.be/jyucRX8Mm_I&t=4982,2086.0,https://youtu.be/1oSJ12NwCAU&t=0,大山,石川,荒井孝,青貝,今泉,竹山,伊藤,成瀬,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","成瀬,伊藤,青貝,竹山,石川,鈴木,大山,荒井孝,今泉","pos1,batter8,batter5,batter9,batter4,batter2,batter1,batter6,batter3","近藤,大山,石川,荒井孝,青貝,今泉,竹山,伊藤,成瀬","L,R,R,L,R,L,L,L,R,L","R,L,L,R,R,R,L,R,R,L",,,,,,,"Katsuya, Kondo","Hiroto, Oyama","Hikaru, Ishikawa","Kota, Arai","Naomasa, Aogai","Rio, Imaizumi","Naotaro, Takeyama","Koichiro, Ito","Yuto, Naruse",
100,51.0,93.0,2025/8/31,5019.372819,4819.372821,1756606629,2.0,6.0,近藤,Left,TOK,2,batter2,Right,東海大,3,Bottom,0,2,2,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,109.0,-0.023,-0.06,,,東海大,#bcbcbc,東海大,TOK,#217fc4,東大,東海大土屋球場_120,B,夏季オープン戦,Normal,2,,batter1,,Nothing,,,,,,2524220100,ボール,,5017,https://youtu.be/jyucRX8Mm_I&t=5017,2086.0,https://youtu.be/1oSJ12NwCAU&t=0,大山,石川,荒井孝,青貝,今泉,竹山,伊藤,成瀬,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","成瀬,伊藤,青貝,竹山,石川,鈴木,大山,荒井孝,今泉","pos1,batter8,batter5,batter9,batter4,batter2,batter1,batter6,batter3","近藤,大山,石川,荒井孝,青貝,今泉,竹山,伊藤,成瀬","L,R,R,L,R,L,L,L,R,L","R,L,L,R,R,R,L,R,R,L",,,,,,,"Katsuya, Kondo","Hiroto, Oyama","Hikaru, Ishikawa","Kota, Arai","Naomasa, Aogai","Rio, Imaizumi","Naotaro, Takeyama","Koichiro, Ito","Yuto, Naruse",
101,52.0,94.0,2025/8/31,5049.579943,4849.579945,1756606659,2.0,7.0,近藤,Left,TOK,2,batter2,Right,東海大,3,Bottom,0,3,2,Slider,BallCalled,Walk,Undefined,Undefined,0,0,,121.0,0.55,0.38,,,東海大,#bcbcbc,東海大,TOK,#217fc4,東大,東海大土屋球場_120,B,夏季オープン戦,Normal,2,,batter1,,Nothing,,,,,,2524220101,四球,,5047,https://youtu.be/jyucRX8Mm_I&t=5047,2117.0,https://youtu.be/1oSJ12NwCAU&t=0,大山,石川,荒井孝,青貝,今泉,竹山,伊藤,成瀬,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","成瀬,伊藤,青貝,竹山,石川,鈴木,大山,荒井孝,今泉","pos1,batter8,batter5,batter9,batter4,batter2,batter1,batter6,batter3","近藤,大山,石川,荒井孝,青貝,今泉,竹山,伊藤,成瀬","L,R,R,L,R,L,L,L,R,L","R,L,L,R,R,R,L,R,R,L",,,,,,,"Katsuya, Kondo","Hiroto, Oyama","Hikaru, Ishikawa","Kota, Arai","Naomasa, Aogai","Rio, Imaizumi","Naotaro, Takeyama","Koichiro, Ito","Yuto, Naruse",
102,53.0,95.0,2025/8/31,5105.830992,4905.830993,1756606715,3.0,1.0,近藤,Left,TOK,3,batter3,Left,東海大,3,Bottom,0,0,0,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,110.0,0.15,0.24,,,東海大,#bcbcbc,東海大,TOK,#217fc4,東大,東海大土屋球場_120,B,夏季オープン戦,Normal,"1,2",batter2,batter1,,Nothing,,,,,,2524220102,空振り,,5103,https://youtu.be/jyucRX8Mm_I&t=5103,2173.0,https://youtu.be/1oSJ12NwCAU&t=0,大山,石川,荒井孝,青貝,今泉,竹山,伊藤,成瀬,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","成瀬,伊藤,青貝,竹山,石川,鈴木,大山,荒井孝,今泉","pos1,batter8,batter5,batter9,batter4,batter2,batter1,batter6,batter3","近藤,大山,石川,荒井孝,青貝,今泉,竹山,伊藤,成瀬","L,R,R,L,R,L,L,L,R,L","R,L,L,R,R,R,L,R,R,L",,,,,,,"Katsuya, Kondo","Hiroto, Oyama","Hikaru, Ishikawa","Kota, Arai","Naomasa, Aogai","Rio, Imaizumi","Naotaro, Takeyama","Koichiro, Ito","Yuto, Naruse",
103,54.0,96.0,2025/8/31,5126.030158,4926.03016,1756606735,3.0,2.0,近藤,Left,TOK,3,batter3,Left,東海大,3,Bottom,0,0,1,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,108.0,0.15,0.128,,,東海大,#bcbcbc,東海大,TOK,#217fc4,東大,東海大土屋球場_120,B,夏季オープン戦,Normal,"1,2",batter2,batter1,,Nothing,,,,,,2524220103,ボール,,5124,https://youtu.be/jyucRX8Mm_I&t=5124,2193.0,https://youtu.be/1oSJ12NwCAU&t=0,大山,石川,荒井孝,青貝,今泉,竹山,伊藤,成瀬,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","成瀬,伊藤,青貝,竹山,石川,鈴木,大山,荒井孝,今泉","pos1,batter8,batter5,batter9,batter4,batter2,batter1,batter6,batter3","近藤,大山,石川,荒井孝,青貝,今泉,竹山,伊藤,成瀬","L,R,R,L,R,L,L,L,R,L","R,L,L,R,R,R,L,R,R,L",,,,,,,"Katsuya, Kondo","Hiroto, Oyama","Hikaru, Ishikawa","Kota, Arai","Naomasa, Aogai","Rio, Imaizumi","Naotaro, Takeyama","Koichiro, Ito","Yuto, Naruse",
104,55.0,97.0,2025/8/31,5180.592751,4980.592753,1756606790,3.0,3.0,近藤,Left,TOK,3,batter3,Left,東海大,3,Bottom,0,1,1,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,東海大,#bcbcbc,東海大,TOK,#217fc4,東大,東海大土屋球場_120,B,夏季オープン戦,Normal,"1,3",batter2,batter1,,WildPitch,batter1,,,,,2524220104,ボール[WP],,5178,https://youtu.be/jyucRX8Mm_I&t=5178,2155.0,https://youtu.be/1oSJ12NwCAU&t=0,大山,石川,荒井孝,青貝,今泉,竹山,伊藤,成瀬,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","成瀬,伊藤,青貝,竹山,石川,鈴木,大山,荒井孝,今泉","pos1,batter8,batter5,batter9,batter4,batter2,batter1,batter6,batter3","近藤,大山,石川,荒井孝,青貝,今泉,竹山,伊藤,成瀬","L,R,R,L,R,L,L,L,R,L","R,L,L,R,R,R,L,R,R,L",,,,,,,"Katsuya, Kondo","Hiroto, Oyama","Hikaru, Ishikawa","Kota, Arai","Naomasa, Aogai","Rio, Imaizumi","Naotaro, Takeyama","Koichiro, Ito","Yuto, Naruse",
105,56.0,98.0,2025/8/31,5207.766833,5007.766835,1756606817,3.0,4.0,近藤,Left,TOK,3,batter3,Left,東海大,3,Bottom,0,2,1,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,108.0,-0.21,0.188,,,東海大,#bcbcbc,東海大,TOK,#217fc4,東大,東海大土屋球場_120,B,夏季オープン戦,Normal,"2,3",batter2,,batter1,StolenBase,batter2,,,,,2524220105,ボール[盗塁],,5205,https://youtu.be/jyucRX8Mm_I&t=5205,2182.0,https://youtu.be/1oSJ12NwCAU&t=0,大山,石川,荒井孝,青貝,今泉,竹山,伊藤,成瀬,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","成瀬,伊藤,青貝,竹山,石川,鈴木,大山,荒井孝,今泉","pos1,batter8,batter5,batter9,batter4,batter2,batter1,batter6,batter3","近藤,大山,石川,荒井孝,青貝,今泉,竹山,伊藤,成瀬","L,R,R,L,R,L,L,L,R,L","R,L,L,R,R,R,L,R,R,L",,,,,,,"Katsuya, Kondo","Hiroto, Oyama","Hikaru, Ishikawa","Kota, Arai","Naomasa, Aogai","Rio, Imaizumi","Naotaro, Takeyama","Koichiro, Ito","Yuto, Naruse",
106,57.0,99.0,2025/8/31,5236.922963,5036.922964,1756606846,3.0,5.0,近藤,Left,TOK,3,batter3,Left,東海大,3,Bottom,0,3,1,Slider,BallCalled,Walk,Undefined,Undefined,0,0,,118.0,1.27,0.124,,,東海大,#bcbcbc,東海大,TOK,#217fc4,東大,東海大土屋球場_120,B,夏季オープン戦,Normal,"2,3",,batter2,batter1,Nothing,,,,,,2524220106,四球,,5234,https://youtu.be/jyucRX8Mm_I&t=5234,2211.0,https://youtu.be/1oSJ12NwCAU&t=0,大山,石川,荒井孝,青貝,今泉,竹山,伊藤,成瀬,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","成瀬,伊藤,青貝,竹山,石川,鈴木,大山,荒井孝,今泉","pos1,batter8,batter5,batter9,batter4,batter2,batter1,batter6,batter3","近藤,大山,石川,荒井孝,青貝,今泉,竹山,伊藤,成瀬","L,R,R,L,R,L,L,L,R,L","R,L,L,R,R,R,L,R,R,L",,,,,,,"Katsuya, Kondo","Hiroto, Oyama","Hikaru, Ishikawa","Kota, Arai","Naomasa, Aogai","Rio, Imaizumi","Naotaro, Takeyama","Koichiro, Ito","Yuto, Naruse",
107,58.0,100.0,2025/8/31,5296.83777,5096.837772,1756606906,4.0,1.0,近藤,Left,TOK,4,batter4,Right,東海大,3,Bottom,0,0,0,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,108.0,1.403,0.124,,,東海大,#bcbcbc,東海大,TOK,#217fc4,東大,東海大土屋球場_120,B,夏季オープン戦,Normal,"1,2,3",batter3,batter2,batter1,Nothing,,,,,,2524220107,ボール,,5294,https://youtu.be/jyucRX8Mm_I&t=5294,2232.0,https://youtu.be/1oSJ12NwCAU&t=0,大山,石川,荒井孝,青貝,今泉,竹山,伊藤,成瀬,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","成瀬,伊藤,青貝,竹山,石川,鈴木,大山,荒井孝,今泉","pos1,batter8,batter5,batter9,batter4,batter2,batter1,batter6,batter3","近藤,大山,石川,荒井孝,青貝,今泉,竹山,伊藤,成瀬","L,R,R,L,R,L,L,L,R,L","R,L,L,R,R,R,L,R,R,L",,,,,,,"Katsuya, Kondo","Hiroto, Oyama","Hikaru, Ishikawa","Kota, Arai","Naomasa, Aogai","Rio, Imaizumi","Naotaro, Takeyama","Koichiro, Ito","Yuto, Naruse",
108,59.0,101.0,2025/8/31,5316.835093,5116.835095,1756606926,4.0,2.0,近藤,Left,TOK,4,batter4,Right,東海大,3,Bottom,0,1,0,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.023,0.367,,,東海大,#bcbcbc,東海大,TOK,#217fc4,東大,東海大土屋球場_120,B,夏季オープン戦,Normal,"1,2,3",batter3,batter2,batter1,Nothing,,,,,,2524220108,ボール,,5314,https://youtu.be/jyucRX8Mm_I&t=5314,2252.0,https://youtu.be/1oSJ12NwCAU&t=0,大山,石川,荒井孝,青貝,今泉,竹山,伊藤,成瀬,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","成瀬,伊藤,青貝,竹山,石川,鈴木,大山,荒井孝,今泉","pos1,batter8,batter5,batter9,batter4,batter2,batter1,batter6,batter3","近藤,大山,石川,荒井孝,青貝,今泉,竹山,伊藤,成瀬","L,R,R,L,R,L,L,L,R,L","R,L,L,R,R,R,L,R,R,L",,,,,,,"Katsuya, Kondo","Hiroto, Oyama","Hikaru, Ishikawa","Kota, Arai","Naomasa, Aogai","Rio, Imaizumi","Naotaro, Takeyama","Koichiro, Ito","Yuto, Naruse",
109,60.0,102.0,2025/8/31,5347.455785,5147.455787,1756606957,4.0,3.0,近藤,Left,TOK,4,batter4,Right,東海大,3,Bottom,0,2,0,Slider,FoulBall,Undefined,FlyBall,Undefined,0,0,,120.0,0.486,-0.44,64.30746123,73.47697246,東海大,#bcbcbc,東海大,TOK,#217fc4,東大,東海大土屋球場_120,B,夏季オープン戦,Normal,"1,2,3",batter3,batter2,batter1,Undefined,,,,,,2524220109,ファール,,5345,https://youtu.be/jyucRX8Mm_I&t=5345,2283.0,https://youtu.be/1oSJ12NwCAU&t=0,大山,石川,荒井孝,青貝,今泉,竹山,伊藤,成瀬,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","成瀬,伊藤,青貝,竹山,石川,鈴木,大山,荒井孝,今泉","pos1,batter8,batter5,batter9,batter4,batter2,batter1,batter6,batter3","近藤,大山,石川,荒井孝,青貝,今泉,竹山,伊藤,成瀬","L,R,R,L,R,L,L,L,R,L","R,L,L,R,R,R,L,R,R,L",,,,,,,"Katsuya, Kondo","Hiroto, Oyama","Hikaru, Ishikawa","Kota, Arai","Naomasa, Aogai","Rio, Imaizumi","Naotaro, Takeyama","Koichiro, Ito","Yuto, Naruse",
110,61.0,103.0,2025/8/31,5374.319044,5174.319045,1756606984,4.0,4.0,近藤,Left,TOK,4,batter4,Right,東海大,3,Bottom,0,2,1,Fastball,FoulBall,Undefined,LineDrive,Undefined,0,0,,121.0,0.506,-0.148,44.79504253,77.06194368,東海大,#bcbcbc,東海大,TOK,#217fc4,東大,東海大土屋球場_120,B,夏季オープン戦,Normal,"1,2,3",batter3,batter2,batter1,Undefined,,,,,,2524220110,ファール,,5372,https://youtu.be/jyucRX8Mm_I&t=5372,2310.0,https://youtu.be/1oSJ12NwCAU&t=0,大山,石川,荒井孝,青貝,今泉,竹山,伊藤,成瀬,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","成瀬,伊藤,青貝,竹山,石川,鈴木,大山,荒井孝,今泉","pos1,batter8,batter5,batter9,batter4,batter2,batter1,batter6,batter3","近藤,大山,石川,荒井孝,青貝,今泉,竹山,伊藤,成瀬","L,R,R,L,R,L,L,L,R,L","R,L,L,R,R,R,L,R,R,L",,,,,,,"Katsuya, Kondo","Hiroto, Oyama","Hikaru, Ishikawa","Kota, Arai","Naomasa, Aogai","Rio, Imaizumi","Naotaro, Takeyama","Koichiro, Ito","Yuto, Naruse",
