count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,error_person_romaji,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,scored_person_romaji,run_person_romaji,No,Player ID,Pitcher_rapsodo_pitch,MLB ID,Date_rapsodo_pitch,Pitch ID,TaggedPitchType_rapsodo_pitch,IsStrike,PlateLocSide_rapsodo_pitch,PlateLocHeight_rapsodo_pitch,RelSpeed_rapsodo_pitch,SpinRate,TrueSpin,SpinEfficiency,Tilt,Spin Confidence,Extension,InducedVertBreak,HorzBreak,VB (spin),HB (spin),HorizontalRelAngle,RelAngle,RelHeight,RelSide,GyroDegree,Unique ID,Device Serial Number,HorzApprAngle,VertApprAngle,Session Name,Intent Type,unixtime,No_rapsodo_hit,Player ID_rapsodo_hit,Batter_rapsodo_hit,MLB ID_rapsodo_hit,Date_rapsodo_hit,HitID,ExitSpeed,RelSpeed_rapsodo_hit,Angle,Direction,HitSpinRate,Distance,HitSpinTilt,SpinConfidence,PlateLocSide_rapsodo_hit,PlateLocHeight_rapsodo_hit,ContactDepth,Batname,SerialNumber,Unique ID_rapsodo_hit,Session Name_rapsodo_hit,unixtime_rapsodo_hit,RelSpeed_opensen
161,68.0,155.0,2025/8/24,7080.660283,5835.660283,1756016576,1.0,2.0,浦川,Left,上智大,3,春山,Right,TOK,5,Bottom,0,1,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,121.52,1.25,-0.004,,,TOK,#217fc4,東大,上智大,#800000,上智大,TodaiStadium,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2523530161,ボール,,,,,,多田,阿部,永田,宮田,渡辺,平山直,平山将,本田,"成瀬,小美野,春山,藤尾,佐渡島,岡林,深見,小田,荒井孝","渡辺,宮田,本田,梶田,平山将,永田,阿部,多田,平山直","田中,深見,春山,荒井孝,佐渡島,小田,岡林,成瀬,小美野","浦川,多田,阿部,永田,宮田,渡辺,平山直,平山将,本田","L,L,L,R,R,L,L,L,R,R","R,L,R,L,L,R,R,R,R,R",,,,,,,,,,,"Yuichiro, Haruyama",,,,,,95.0,972671.0,TokyoBBC Left,,1755984182.0,1756016582.0,ChangeUp,N,-0.1262,1.2186,121.52,1984.33,1900.6,95.78,10:48,1.0,,41.0,-30.8,41.4,-30.0,2.29,1.0,1.63,-0.42,-16.7,972671@1756016582,V3P4DLKO0850A,-0.1799771,-4.442056,untitled,,1756016576.0,566.0,1410208.0,tokyobbc_rapsodo Player_056,,1755984181.0,1756016581.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410208@1756016581,untitled,1756016576.0,116.0
162,69.0,156.0,2025/8/24,7098.672637,5853.672637,1756016594,1.0,3.0,浦川,Left,上智大,3,春山,Right,TOK,5,Bottom,0,2,0,Slider,InPlay,Undefined,GroundBall,Out,1,0,,112.71,0.598,0.108,22.43633849,-39.13039956,TOK,#217fc4,東大,上智大,#800000,上智大,TodaiStadium,B,夏季オープン戦,Normal,,,,,Undefined,,,,"5,3","5,3A",2523530162,三ゴ,,,,,,多田,阿部,永田,宮田,渡辺,平山直,平山将,本田,"成瀬,小美野,春山,藤尾,佐渡島,岡林,深見,小田,荒井孝","渡辺,宮田,本田,梶田,平山将,永田,阿部,多田,平山直","田中,深見,春山,荒井孝,佐渡島,小田,岡林,成瀬,小美野","浦川,多田,阿部,永田,宮田,渡辺,平山直,平山将,本田","L,L,L,R,R,L,L,L,R,R","R,L,R,L,L,R,R,R,R,R",,,,,,,,,,,"Yuichiro, Haruyama",,,,,,94.0,972671.0,TokyoBBC Left,,1755984200.0,1756016600.0,Cutter,Y,-0.0361,0.6323,112.71,1495.26,740.2,49.5,11:38,1.0,1.9889603,,,25.3,-6.5,1.2,2.24,1.64,-0.49,60.33,972671@1756016600,V3P4DLKO0850A,2.093143,-9.942215,untitled,,1756016594.0,565.0,1410208.0,tokyobbc_rapsodo Player_056,,1755984199.0,1756016599.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410208@1756016599,untitled,1756016594.0,
163,70.0,157.0,2025/8/24,7136.701856,5891.701856,1756016632,2.0,1.0,浦川,Left,上智大,4,山本,Right,TOK,5,Bottom,1,0,0,Fastball,FoulBall,Undefined,FlyBall,Undefined,0,0,,,,,30.84959081,96.03768252,TOK,#217fc4,東大,上智大,#800000,上智大,TodaiStadium,B,夏季オープン戦,Normal,,,,,Undefined,,,,,,2523530163,ファール,,,,,,多田,阿部,永田,宮田,渡辺,平山直,平山将,本田,"成瀬,小美野,春山,山本,佐渡島,岡林,深見,小田,荒井孝","渡辺,宮田,本田,梶田,平山将,永田,阿部,多田,平山直","田中,深見,春山,荒井孝,佐渡島,小田,岡林,成瀬,小美野","浦川,多田,阿部,永田,宮田,渡辺,平山直,平山将,本田","L,L,L,R,L,L,L,L,R,R","R,L,R,L,L,R,R,R,R,R",,,,,,,,,,,"Akira, Yamamoto",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,71.0,158.0,2025/8/24,7152.525753,5907.525753,1756016647,2.0,2.0,浦川,Left,上智大,4,山本,Right,TOK,5,Bottom,1,0,1,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.27,-0.413,,,TOK,#217fc4,東大,上智大,#800000,上智大,TodaiStadium,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2523530164,ボール,,,,,,多田,阿部,永田,宮田,渡辺,平山直,平山将,本田,"成瀬,小美野,春山,山本,佐渡島,岡林,深見,小田,荒井孝","渡辺,宮田,本田,梶田,平山将,永田,阿部,多田,平山直","田中,深見,春山,荒井孝,佐渡島,小田,岡林,成瀬,小美野","浦川,多田,阿部,永田,宮田,渡辺,平山直,平山将,本田","L,L,L,R,L,L,L,L,R,R","R,L,R,L,L,R,R,R,R,R",,,,,,,,,,,"Akira, Yamamoto",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.0
165,72.0,159.0,2025/8/24,7170.454407,5925.454407,1756016665,2.0,3.0,浦川,Left,上智大,4,山本,Right,TOK,5,Bottom,1,1,1,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,124.84,0.87,-0.288,,,TOK,#217fc4,東大,上智大,#800000,上智大,TodaiStadium,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2523530165,空振り,,,,,,多田,阿部,永田,宮田,渡辺,平山直,平山将,本田,"成瀬,小美野,春山,山本,佐渡島,岡林,深見,小田,荒井孝","渡辺,宮田,本田,梶田,平山将,永田,阿部,多田,平山直","田中,深見,春山,荒井孝,佐渡島,小田,岡林,成瀬,小美野","浦川,多田,阿部,永田,宮田,渡辺,平山直,平山将,本田","L,L,L,R,R,L,L,L,R,R","R,L,R,L,L,R,R,R,R,R",,,,,,,,,,,"Akira, Yamamoto",,,,,,92.0,972671.0,TokyoBBC Left,,1755984272.0,1756016672.0,ChangeUp,N,-0.371,0.9903,124.84,2011.81,1777.1,88.33,11:04,1.0,2.304779,37.9,-24.1,43.0,-23.0,1.26,0.63,1.56,-0.48,-27.95,972671@1756016672,V3P4DLKO0850A,-0.6043463,-5.1359696,untitled,,1756016666.0,563.0,1410208.0,tokyobbc_rapsodo Player_056,,1755984271.0,1756016671.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410208@1756016671,untitled,1756016666.0,122.0
166,73.0,160.0,2025/8/24,7189.303814,5944.303814,1756016684,2.0,4.0,浦川,Left,上智大,4,山本,Right,TOK,5,Bottom,1,1,2,Fastball,InPlay,Undefined,LineDrive,Double,0,0,,118.04,0.29,0.044,66.83092511,-42.13759477,TOK,#217fc4,東大,上智大,#800000,上智大,TodaiStadium,B,夏季オープン戦,Normal,,,,,Undefined,,,,7,7,2523530166,左2,,,,,,多田,阿部,永田,宮田,渡辺,平山直,平山将,本田,"成瀬,小美野,春山,山本,佐渡島,岡林,深見,小田,荒井孝","渡辺,宮田,本田,梶田,平山将,永田,阿部,多田,平山直","田中,深見,春山,荒井孝,佐渡島,小田,岡林,成瀬,小美野","浦川,多田,阿部,永田,宮田,渡辺,平山直,平山将,本田","L,L,L,R,R,L,L,L,R,R","R,L,R,L,L,R,R,R,R,R",,,,,,,,,,,"Akira, Yamamoto",,,,,,91.0,972671.0,TokyoBBC Left,,1755984289.0,1756016689.0,ChangeUp,,,,118.04,1248.9,977.3,78.26,10:34,1.0,,,,25.3,-23.1,1.92,-1.47,1.6,-0.43,-38.5,972671@1756016689,V3P4DLKO0850A,,,untitled,,1756016683.0,562.0,1410208.0,tokyobbc_rapsodo Player_056,,1755984288.0,1756016688.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410208@1756016688,untitled,1756016683.0,
167,74.0,161.0,2025/8/24,7238.486258,5993.486258,1756016733,3.0,1.0,浦川,Left,上智大,5,大沼,Left,TOK,5,Bottom,1,0,0,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,TOK,#217fc4,東大,上智大,#800000,上智大,TodaiStadium,B,夏季オープン戦,Normal,2,,山本,,Nothing,,,,,,2523530167,ボール,,,,,,多田,阿部,永田,宮田,渡辺,平山直,平山将,本田,"成瀬,小美野,春山,山本,佐渡島,大沼,深見,小田,荒井孝","渡辺,宮田,本田,梶田,平山将,永田,阿部,多田,平山直","田中,深見,春山,荒井孝,佐渡島,小田,大沼,成瀬,小美野","浦川,多田,阿部,永田,宮田,渡辺,平山直,平山将,本田","L,L,L,R,R,L,R,L,R,R","R,L,R,L,L,R,R,R,R,R",,,,,,,,,,,"Onuma, Atomu",,"Akira, Yamamoto",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.0
168,75.0,162.0,2025/8/24,7248.873899,6003.873899,1756016744,3.0,2.0,浦川,Left,上智大,5,大沼,Left,TOK,5,Bottom,1,1,0,Fastball,InPlay,Undefined,LineDrive,Out,1,0,,124.18,,,39.55223139,18.70520993,TOK,#217fc4,東大,上智大,#800000,上智大,TodaiStadium,B,夏季オープン戦,Normal,2,,山本,,Undefined,,,,4,4,2523530168,二直,,,,,,多田,阿部,永田,宮田,渡辺,平山直,平山将,本田,"成瀬,小美野,春山,山本,佐渡島,大沼,深見,小田,荒井孝","渡辺,宮田,本田,梶田,平山将,永田,阿部,多田,平山直","田中,深見,春山,荒井孝,佐渡島,小田,大沼,成瀬,小美野","浦川,多田,阿部,永田,宮田,渡辺,平山直,平山将,本田","L,L,L,R,R,L,R,L,R,R","R,L,R,L,L,R,R,R,R,R",,,,,,,,,,,"Onuma, Atomu",,"Akira, Yamamoto",,,,89.0,972671.0,TokyoBBC Left,,1755984349.0,1756016749.0,ChangeUp,N,-0.3136,0.4502,124.18,1910.14,1743.0,91.25,10:46,1.0,2.2064133,27.4,-24.4,40.4,-30.8,1.45,-0.77,1.56,-0.47,-24.15,972671@1756016749,V3P4DLKO0850A,-0.44543868,-7.7254157,untitled,,1756016743.0,560.0,1410208.0,tokyobbc_rapsodo Player_056,,1755984348.0,1756016748.0,138.5,124.2,,0.0,1754.2894,269.6,11:06,1.0,62.8,72.0,0.0,,V3P4DLKO0850A,1410208@1756016748,untitled,1756016743.0,
169,76.0,163.0,2025/8/24,7283.757831,6038.757831,1756016779,4.0,1.0,浦川,Left,上智大,6,スタンリー,Right,TOK,5,Bottom,2,0,0,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,TOK,#217fc4,東大,上智大,#800000,上智大,TodaiStadium,B,夏季オープン戦,Normal,2,,山本,,Nothing,,,,,,2523530169,ボール,,,,,,多田,阿部,永田,宮田,渡辺,平山直,平山将,本田,"成瀬,小美野,春山,山本,大沼,スタンリー,深見,小田,荒井孝","渡辺,宮田,本田,梶田,平山将,永田,阿部,多田,平山直","田中,深見,春山,荒井孝,大沼,小田,スタンリー,成瀬,小美野","浦川,多田,阿部,永田,宮田,渡辺,平山直,平山将,本田","L,L,L,R,R,R,R,L,R,R","R,L,R,L,L,R,R,R,R,R",,,,,,,,,,,"Kai, Stanley",,"Akira, Yamamoto",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,77.0,164.0,2025/8/24,7292.290641,6047.290641,1756016787,4.0,2.0,浦川,Left,上智大,6,スタンリー,Right,TOK,5,Bottom,2,1,0,Fastball,InPlay,Undefined,FlyBall,Out,1,0,,123.34,0.654,-0.192,96.34599432,3.51067843,TOK,#217fc4,東大,上智大,#800000,上智大,TodaiStadium,B,夏季オープン戦,Normal,2,,山本,,Undefined,,,,8,8,2523530170,中飛,,,,,,多田,阿部,永田,宮田,渡辺,平山直,平山将,本田,"成瀬,小美野,春山,山本,大沼,スタンリー,深見,小田,荒井孝","渡辺,宮田,本田,梶田,平山将,永田,阿部,多田,平山直","田中,深見,春山,荒井孝,大沼,小田,スタンリー,成瀬,小美野","浦川,多田,阿部,永田,宮田,渡辺,平山直,平山将,本田","L,L,L,R,R,R,R,L,R,R","R,L,R,L,L,R,R,R,R,R",,,,,,,,,,,"Kai, Stanley",,"Akira, Yamamoto",,,,87.0,972671.0,TokyoBBC Left,,1755984392.0,1756016792.0,ChangeUp,,,,123.34,1991.24,1843.8,92.6,10:50,1.0,1.9647694,,,45.7,-31.7,1.68,-0.15,1.57,-0.48,-22.18,972671@1756016792,V3P4DLKO0850A,,,untitled,,1756016786.0,558.0,1410208.0,tokyobbc_rapsodo Player_056,,1755984391.0,1756016791.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410208@1756016791,untitled,1756016786.0,
171,1.0,165.0,2025/8/24,7880.787778,6635.787778,1756017376,1.0,1.0,富田,Right,TOK,4,梶田,Left,上智大,6,Top,0,0,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,122.87,0.522,0.387,,,TOK,#217fc4,東大,上智大,#800000,上智大,TodaiStadium,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2523530171,見逃し,,,,,,深見,春山,荒井孝,大沼,小田,スタンリー,成瀬,小美野,"成瀬,小美野,春山,山本,大沼,スタンリー,深見,小田,荒井孝","渡辺,宮田,本田,梶田,平山将,永田,阿部,多田,平山直","田中,深見,春山,荒井孝,大沼,小田,スタンリー,成瀬,小美野","浦川,多田,阿部,永田,宮田,渡辺,平山直,平山将,本田","L,L,L,R,R,R,R,L,R,R","R,L,R,L,L,R,R,R,R,R","Tomita, Yuta","Yuto, Fukami","Yuichiro, Haruyama","Kota, Arai","Onuma, Atomu","Shu, Oda","Kai, Stanley","Yuto, Naruse","Komino, Harunobu",,,,,,,,451.0,1410192.0,Yuta Tomita,,1755984982.0,1756017382.0,Fastball,Y,0.0863,0.6355,122.87,1755.02,1626.4,92.67,0:56,1.0,2.3859978,45.1,22.5,43.8,23.7,-1.79,-1.31,1.69,0.35,22.07,1410192@1756017382,V3P4DLKO0850A,-0.044753164,-6.6421213,untitled,,1756017376.0,546.0,1410208.0,tokyobbc_rapsodo Player_056,,1755984981.0,1756017381.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410208@1756017381,untitled,1756017376.0,118.0
172,2.0,166.0,2025/8/24,7896.734289,6651.734289,1756017392,1.0,2.0,富田,Right,TOK,4,梶田,Left,上智大,6,Top,0,0,1,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,103.3,1.19,-0.148,,,TOK,#217fc4,東大,上智大,#800000,上智大,TodaiStadium,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2523530172,ボール,,,,,,深見,春山,荒井孝,大沼,小田,スタンリー,成瀬,小美野,"成瀬,小美野,春山,山本,大沼,スタンリー,深見,小田,荒井孝","渡辺,宮田,本田,梶田,平山将,永田,阿部,多田,平山直","田中,深見,春山,荒井孝,大沼,小田,スタンリー,成瀬,小美野","浦川,多田,阿部,永田,宮田,渡辺,平山直,平山将,本田","L,L,L,R,R,R,R,L,R,R","R,L,R,L,L,R,R,R,R,R","Tomita, Yuta","Yuto, Fukami","Yuichiro, Haruyama","Kota, Arai","Onuma, Atomu","Shu, Oda","Kai, Stanley","Yuto, Naruse","Komino, Harunobu",,,,,,,,450.0,1410192.0,Yuta Tomita,,1755984993.0,1756017393.0,Curveball,N,0.4616,1.0576,103.3,2187.79,1292.1,59.06,6:56,1.0,,-18.5,-23.7,-34.8,-21.2,0.98,4.2,1.68,0.44,53.8,1410192@1756017393,V3P4DLKO0850A,-0.8987046,-9.56804,untitled,,1756017387.0,545.0,1410208.0,tokyobbc_rapsodo Player_056,,1755984993.0,1756017393.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410208@1756017393,untitled,1756017388.0,102.0
173,3.0,167.0,2025/8/24,7920.728142,6675.728142,1756017416,1.0,3.0,富田,Right,TOK,4,梶田,Left,上智大,6,Top,0,1,1,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,125.13,0.518,0.02,,,TOK,#217fc4,東大,上智大,#800000,上智大,TodaiStadium,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2523530173,見逃し,,,,,,深見,春山,荒井孝,大沼,小田,スタンリー,成瀬,小美野,"成瀬,小美野,春山,山本,大沼,スタンリー,深見,小田,荒井孝","渡辺,宮田,本田,梶田,平山将,永田,阿部,多田,平山直","田中,深見,春山,荒井孝,大沼,小田,スタンリー,成瀬,小美野","浦川,多田,阿部,永田,宮田,渡辺,平山直,平山将,本田","L,L,L,R,R,R,R,L,R,R","R,L,R,L,L,R,R,R,R,R","Tomita, Yuta","Yuto, Fukami","Yuichiro, Haruyama","Kota, Arai","Onuma, Atomu","Shu, Oda","Kai, Stanley","Yuto, Naruse","Komino, Harunobu",,,,,,,,449.0,1410192.0,Yuta Tomita,,1755985021.0,1756017421.0,Fastball,Y,-0.1254,0.5278,125.13,1781.49,1756.7,98.61,0:32,1.0,,34.4,18.3,51.0,14.7,-2.37,-1.52,1.66,0.33,9.58,1410192@1756017421,V3P4DLKO0850A,-0.9637025,-7.067226,untitled,,1756017415.0,544.0,1410208.0,tokyobbc_rapsodo Player_056,,1755985020.0,1756017420.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410208@1756017420,untitled,1756017415.0,125.0
174,4.0,168.0,2025/8/24,7933.933945,6688.933945,1756017429,1.0,4.0,富田,Right,TOK,4,梶田,Left,上智大,6,Top,0,1,2,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,104.94,0.217,-0.4,,,TOK,#217fc4,東大,上智大,#800000,上智大,TodaiStadium,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2523530174,ボール,,,,,,深見,春山,荒井孝,大沼,小田,スタンリー,成瀬,小美野,"成瀬,小美野,春山,山本,大沼,スタンリー,深見,小田,荒井孝","渡辺,宮田,本田,梶田,平山将,永田,阿部,多田,平山直","田中,深見,春山,荒井孝,大沼,小田,スタンリー,成瀬,小美野","浦川,多田,阿部,永田,宮田,渡辺,平山直,平山将,本田","L,L,L,R,R,R,R,L,R,R","R,L,R,L,L,R,R,R,R,R","Tomita, Yuta","Yuto, Fukami","Yuichiro, Haruyama","Kota, Arai","Onuma, Atomu","Shu, Oda","Kai, Stanley","Yuto, Naruse","Komino, Harunobu",,,,,,,,448.0,1410192.0,Yuta Tomita,,1755985035.0,1756017435.0,Curveball,N,-0.3402,0.4547,104.94,2197.89,1302.1,59.24,7:02,1.0,2.0905266,-17.5,-20.4,-36.5,-24.2,-2.13,2.25,1.62,0.46,53.67,1410192@1756017435,V3P4DLKO0850A,-3.6747925,-11.16226,untitled,,1756017429.0,543.0,1410208.0,tokyobbc_rapsodo Player_056,,1755985034.0,1756017434.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410208@1756017434,untitled,1756017429.0,105.0
175,5.0,169.0,2025/8/24,7947.95135,6702.95135,1756017443,1.0,5.0,富田,Right,TOK,4,梶田,Left,上智大,6,Top,0,2,2,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,102.45,1.014,0.427,,,TOK,#217fc4,東大,上智大,#800000,上智大,TodaiStadium,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2523530175,ボール,,,,,,深見,春山,荒井孝,大沼,小田,スタンリー,成瀬,小美野,"成瀬,小美野,春山,山本,大沼,スタンリー,深見,小田,荒井孝","渡辺,宮田,本田,梶田,平山将,永田,阿部,多田,平山直","田中,深見,春山,荒井孝,大沼,小田,スタンリー,成瀬,小美野","浦川,多田,阿部,永田,宮田,渡辺,平山直,平山将,本田","L,L,L,R,R,R,R,L,R,R","R,L,R,L,L,R,R,R,R,R","Tomita, Yuta","Yuto, Fukami","Yuichiro, Haruyama","Kota, Arai","Onuma, Atomu","Shu, Oda","Kai, Stanley","Yuto, Naruse","Komino, Harunobu",,,,,,,,447.0,1410192.0,Yuta Tomita,,1755985049.0,1756017449.0,Curveball,N,0.269,1.1584,102.45,2122.63,1366.1,64.36,6:58,1.0,,,,-36.1,-22.4,0.3,4.19,1.68,0.46,49.94,1410192@1756017449,V3P4DLKO0850A,-1.8154676,-8.574383,untitled,,1756017443.0,542.0,1410208.0,tokyobbc_rapsodo Player_056,,1755985048.0,1756017448.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410208@1756017448,untitled,1756017443.0,103.0
176,6.0,170.0,2025/8/24,7963.302663,6718.302663,1756017458,1.0,6.0,富田,Right,TOK,4,梶田,Left,上智大,6,Top,0,3,2,Fastball,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,126.3,0.554,0.216,,,TOK,#217fc4,東大,上智大,#800000,上智大,TodaiStadium,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2523530176,見三振,,,,,,深見,春山,荒井孝,大沼,小田,スタンリー,成瀬,小美野,"成瀬,小美野,春山,山本,大沼,スタンリー,深見,小田,荒井孝","渡辺,宮田,本田,梶田,平山将,永田,阿部,多田,平山直","田中,深見,春山,荒井孝,大沼,小田,スタンリー,成瀬,小美野","浦川,多田,阿部,永田,宮田,渡辺,平山直,平山将,本田","L,L,L,R,R,R,R,L,R,R","R,L,R,L,L,R,R,R,R,R","Tomita, Yuta","Yuto, Fukami","Yuichiro, Haruyama","Kota, Arai","Onuma, Atomu","Shu, Oda","Kai, Stanley","Yuto, Naruse","Komino, Harunobu",,,,,,,,446.0,1410192.0,Yuta Tomita,,1755985064.0,1756017464.0,Fastball,Y,0.1586,0.4744,126.3,1829.33,1797.2,98.24,0:40,1.0,,33.0,20.4,46.7,17.5,-1.22,-1.82,1.63,0.28,10.76,1410192@1756017464,V3P4DLKO0850A,0.3806498,-7.045261,untitled,,1756017458.0,541.0,1410208.0,tokyobbc_rapsodo Player_056,,1755985063.0,1756017463.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410208@1756017463,untitled,1756017458.0,126.0
177,7.0,171.0,2025/8/24,7995.051991,6750.051991,1756017490,2.0,1.0,富田,Right,TOK,5,亀田,Right,上智大,6,Top,1,0,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,126.65,0.598,0.16,,,TOK,#217fc4,東大,上智大,#800000,上智大,TodaiStadium,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2523530177,見逃し,,,,,,深見,春山,荒井孝,大沼,小田,スタンリー,成瀬,小美野,"成瀬,小美野,春山,山本,大沼,スタンリー,深見,小田,荒井孝","渡辺,宮田,本田,梶田,亀田,永田,阿部,多田,平山直","田中,深見,春山,荒井孝,大沼,小田,スタンリー,成瀬,小美野","浦川,多田,阿部,永田,宮田,渡辺,平山直,亀田,本田","L,L,L,R,R,R,R,L,R,R","R,L,R,L,L,R,R,R,R,R","Tomita, Yuta","Yuto, Fukami","Yuichiro, Haruyama","Kota, Arai","Onuma, Atomu","Shu, Oda","Kai, Stanley","Yuto, Naruse","Komino, Harunobu",,,,,,,,445.0,1410192.0,Yuta Tomita,,1755985094.0,1756017494.0,Fastball,Y,-0.0586,0.9234,126.65,1840.25,1732.1,94.12,0:34,1.0,2.2196617,43.7,17.8,50.2,16.0,-1.95,-0.49,1.71,0.3,19.74,1410192@1756017494,V3P4DLKO0850A,-0.5982103,-5.3969398,untitled,,1756017488.0,540.0,1410208.0,tokyobbc_rapsodo Player_056,,1755985093.0,1756017493.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410208@1756017493,untitled,1756017488.0,125.0
178,8.0,172.0,2025/8/24,8009.125568,6764.125568,1756017504,2.0,2.0,富田,Right,TOK,5,亀田,Right,上智大,6,Top,1,0,1,Fastball,InPlay,Undefined,FlyBall,Double,0,0,,127.15,0.854,-0.072,96.72455858,30.46554492,TOK,#217fc4,東大,上智大,#800000,上智大,TodaiStadium,B,夏季オープン戦,Normal,,,,,Undefined,,,,9,9,2523530178,右2,,,,,,深見,春山,荒井孝,大沼,小田,スタンリー,成瀬,小美野,"成瀬,小美野,春山,山本,大沼,スタンリー,深見,小田,荒井孝","渡辺,宮田,本田,梶田,亀田,永田,阿部,多田,平山直","田中,深見,春山,荒井孝,大沼,小田,スタンリー,成瀬,小美野","浦川,多田,阿部,永田,宮田,渡辺,平山直,亀田,本田","L,L,L,R,R,R,R,L,R,R","R,L,R,L,L,R,R,R,R,R","Tomita, Yuta","Yuto, Fukami","Yuichiro, Haruyama","Kota, Arai","Onuma, Atomu","Shu, Oda","Kai, Stanley","Yuto, Naruse","Komino, Harunobu",,,,,,,,444.0,1410192.0,Yuta Tomita,,1755985110.0,1756017510.0,Fastball,,,,127.15,1923.76,1886.9,98.08,0:38,1.0,,,,48.7,17.0,-1.88,-1.57,1.63,0.24,11.23,1410192@1756017510,V3P4DLKO0850A,,,untitled,,1756017504.0,539.0,1410208.0,tokyobbc_rapsodo Player_056,,1755985109.0,1756017509.0,179.1,127.1,,0.0,2026.2582,137.5,0:52,1.0,-20.8,19.0,0.0,,V3P4DLKO0850A,1410208@1756017509,untitled,1756017504.0,125.0
