count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,scored_person_romaji,run_person_romaji,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,error_person_romaji
65,31,66,2025/8/13,2169.286495,2635.391222,1755045558,1,1,齋藤,Right,北海道大,1,酒井,Left,TOK,3,Top,0,0,0,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,111,1.27,0.407,,,北海道大,#ffffff,北海道,TOK,#217fc4,東大,大和ハウスプレミストドーム_122,A,七大戦,Normal,,,,,Nothing,,,,,,2522400065,ボール,,2167,https://youtu.be/AX83Bs_bQ18&t=2167,2434,https://youtu.be/J0NrI8B9wMU&t=2434,玄道,浅倉,藤本,岐部,渕上,高橋,花垣,関口,"渕上,高橋,玄道,小川,浅倉,花垣,関口,岐部,藤本","酒井,青貝,中山,大原,秋元,榎本,小村,樋口,明石","齋藤,玄道,浅倉,藤本,岐部,渕上,高橋,花垣,関口","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","L,R,L,L,L,R,L,R,R,L","R,L,R,L,R,R,L,L,R,L","Suguru, Sakai",,,,,,,,,,,,,,,
66,32,67,2025/8/13,2182.011765,2648.116492,1755045571,1,2,齋藤,Right,北海道大,1,酒井,Left,TOK,3,Top,0,1,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,133,1.27,0.407,,,北海道大,#ffffff,北海道,TOK,#217fc4,東大,大和ハウスプレミストドーム_122,A,七大戦,Normal,,,,,Nothing,,,,,,2522400066,ボール,,2180,https://youtu.be/AX83Bs_bQ18&t=2180,2446,https://youtu.be/J0NrI8B9wMU&t=2446,玄道,浅倉,藤本,岐部,渕上,高橋,花垣,関口,"渕上,高橋,玄道,小川,浅倉,花垣,関口,岐部,藤本","酒井,青貝,中山,大原,秋元,榎本,小村,樋口,明石","齋藤,玄道,浅倉,藤本,岐部,渕上,高橋,花垣,関口","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","L,R,L,L,L,R,L,R,R,L","R,L,R,L,R,R,L,L,R,L","Suguru, Sakai",,,,,,,,,,,,,,,
67,33,68,2025/8/13,2195.498955,2661.603682,1755045584,1,3,齋藤,Right,北海道大,1,酒井,Left,TOK,3,Top,0,2,0,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,114,0.586,-0.06,,,北海道大,#ffffff,北海道,TOK,#217fc4,東大,大和ハウスプレミストドーム_122,A,七大戦,Normal,,,,,Nothing,,,,,,2522400067,見逃し,,2193,https://youtu.be/AX83Bs_bQ18&t=2193,2460,https://youtu.be/J0NrI8B9wMU&t=2460,玄道,浅倉,藤本,岐部,渕上,高橋,花垣,関口,"渕上,高橋,玄道,小川,浅倉,花垣,関口,岐部,藤本","酒井,青貝,中山,大原,秋元,榎本,小村,樋口,明石","齋藤,玄道,浅倉,藤本,岐部,渕上,高橋,花垣,関口","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","L,R,L,L,L,R,L,R,R,L","R,L,R,L,R,R,L,L,R,L","Suguru, Sakai",,,,,,,,,,,,,,,
68,34,69,2025/8/13,2210.95576,2677.060487,1755045600,1,4,齋藤,Right,北海道大,1,酒井,Left,TOK,3,Top,0,2,1,Curveball,InPlay,Undefined,GroundBall,Out,1,0,,113,0.514,-0.084,25.41670705,21.80140949,北海道大,#ffffff,北海道,TOK,#217fc4,東大,大和ハウスプレミストドーム_122,A,七大戦,Normal,,,,,Undefined,,,,3,3A,2522400068,一ゴ,,2208,https://youtu.be/AX83Bs_bQ18&t=2208,2475,https://youtu.be/J0NrI8B9wMU&t=2475,玄道,浅倉,藤本,岐部,渕上,高橋,花垣,関口,"渕上,高橋,玄道,小川,浅倉,花垣,関口,岐部,藤本","酒井,青貝,中山,大原,秋元,榎本,小村,樋口,明石","齋藤,玄道,浅倉,藤本,岐部,渕上,高橋,花垣,関口","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","L,R,L,L,L,R,L,R,R,L","R,L,R,L,R,R,L,L,R,L","Suguru, Sakai",,,,,,,,,,,,,,,
69,35,70,2025/8/13,2246.097699,2712.202426,1755045635,2,1,齋藤,Right,北海道大,2,青貝,Right,TOK,3,Top,1,0,0,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,120,1.026,0.02,,,北海道大,#ffffff,北海道,TOK,#217fc4,東大,大和ハウスプレミストドーム_122,A,七大戦,Normal,,,,,Nothing,,,,,,2522400069,見逃し,,2244,https://youtu.be/AX83Bs_bQ18&t=2244,2488,https://youtu.be/J0NrI8B9wMU&t=2488,玄道,浅倉,藤本,岐部,渕上,高橋,花垣,関口,"渕上,高橋,玄道,小川,浅倉,花垣,関口,岐部,藤本","酒井,青貝,中山,大原,秋元,榎本,小村,樋口,明石","齋藤,玄道,浅倉,藤本,岐部,渕上,高橋,花垣,関口","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","L,R,L,L,L,R,L,R,R,L","R,L,R,L,R,R,L,L,R,L","Naomasa, Aogai",,,,,,,,,,,,,,,
70,36,71,2025/8/13,2259.574055,2725.678782,1755045648,2,2,齋藤,Right,北海道大,2,青貝,Right,TOK,3,Top,1,0,1,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,122,0.257,-0.433,,,北海道大,#ffffff,北海道,TOK,#217fc4,東大,大和ハウスプレミストドーム_122,A,七大戦,Normal,,,,,Nothing,,,,,,2522400070,空振り,,2257,https://youtu.be/AX83Bs_bQ18&t=2257,2501,https://youtu.be/J0NrI8B9wMU&t=2501,玄道,浅倉,藤本,岐部,渕上,高橋,花垣,関口,"渕上,高橋,玄道,小川,浅倉,花垣,関口,岐部,藤本","酒井,青貝,中山,大原,秋元,榎本,小村,樋口,明石","齋藤,玄道,浅倉,藤本,岐部,渕上,高橋,花垣,関口","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","L,R,L,L,L,R,L,R,R,L","R,L,R,L,R,R,L,L,R,L","Naomasa, Aogai",,,,,,,,,,,,,,,
71,37,72,2025/8/13,2284.015478,2750.120205,1755045673,2,3,齋藤,Right,北海道大,2,青貝,Right,TOK,3,Top,1,0,2,Fastball,FoulBall,Undefined,LineDrive,Undefined,0,0,,136,0.654,-0.236,53.82545772,75.80890345,北海道大,#ffffff,北海道,TOK,#217fc4,東大,大和ハウスプレミストドーム_122,A,七大戦,Normal,,,,,Undefined,,,,,,2522400071,ファール,,2282,https://youtu.be/AX83Bs_bQ18&t=2282,2526,https://youtu.be/J0NrI8B9wMU&t=2526,玄道,浅倉,藤本,岐部,渕上,高橋,花垣,関口,"渕上,高橋,玄道,小川,浅倉,花垣,関口,岐部,藤本","酒井,青貝,中山,大原,秋元,榎本,小村,樋口,明石","齋藤,玄道,浅倉,藤本,岐部,渕上,高橋,花垣,関口","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","L,R,L,L,L,R,L,R,R,L","R,L,R,L,R,R,L,L,R,L","Naomasa, Aogai",,,,,,,,,,,,,,,
72,38,73,2025/8/13,2305.981984,2772.086711,1755045695,2,4,齋藤,Right,北海道大,2,青貝,Right,TOK,3,Top,1,0,2,Slider,FoulBall,Undefined,FlyBall,Undefined,0,0,,121,0.614,-0.248,48.41810089,85.73738888,北海道大,#ffffff,北海道,TOK,#217fc4,東大,大和ハウスプレミストドーム_122,A,七大戦,Normal,,,,,Undefined,,,,,,2522400072,ファール,,2303,https://youtu.be/AX83Bs_bQ18&t=2303,2538,https://youtu.be/J0NrI8B9wMU&t=2538,玄道,浅倉,藤本,岐部,渕上,高橋,花垣,関口,"渕上,高橋,玄道,小川,浅倉,花垣,関口,岐部,藤本","酒井,青貝,中山,大原,秋元,榎本,小村,樋口,明石","齋藤,玄道,浅倉,藤本,岐部,渕上,高橋,花垣,関口","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","L,R,L,L,L,R,L,R,R,L","R,L,R,L,R,R,L,L,R,L","Naomasa, Aogai",,,,,,,,,,,,,,,
73,39,74,2025/8/13,2327.280205,2793.384932,1755045716,2,5,齋藤,Right,北海道大,2,青貝,Right,TOK,3,Top,1,0,2,Slider,InPlay,Undefined,FlyBall,Out,1,0,,120,0.806,-0.252,63.09207031,39.21275704,北海道大,#ffffff,北海道,TOK,#217fc4,東大,大和ハウスプレミストドーム_122,A,七大戦,Normal,,,,,Undefined,,,,9,9,2522400073,右飛,,2325,https://youtu.be/AX83Bs_bQ18&t=2325,2547,https://youtu.be/J0NrI8B9wMU&t=2547,玄道,浅倉,藤本,岐部,渕上,高橋,花垣,関口,"渕上,高橋,玄道,小川,浅倉,花垣,関口,岐部,藤本","酒井,青貝,中山,大原,秋元,榎本,小村,樋口,明石","齋藤,玄道,浅倉,藤本,岐部,渕上,高橋,花垣,関口","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","L,R,L,L,L,R,L,R,R,L","R,L,R,L,R,R,L,L,R,L","Naomasa, Aogai",,,,,,,,,,,,,,,
74,40,75,2025/8/13,2360.762143,2826.86687,1755045749,3,1,齋藤,Right,北海道大,3,中山,Left,TOK,3,Top,2,0,0,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,113,,,,,北海道大,#ffffff,北海道,TOK,#217fc4,東大,大和ハウスプレミストドーム_122,A,七大戦,Normal,,,,,Nothing,,,,,,2522400074,ボール,,2358,https://youtu.be/AX83Bs_bQ18&t=2358,2564,https://youtu.be/J0NrI8B9wMU&t=2564,玄道,浅倉,藤本,岐部,渕上,高橋,花垣,関口,"渕上,高橋,玄道,小川,浅倉,花垣,関口,岐部,藤本","酒井,青貝,中山,大原,秋元,榎本,小村,樋口,明石","齋藤,玄道,浅倉,藤本,岐部,渕上,高橋,花垣,関口","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","L,R,L,L,L,R,L,R,R,L","R,L,R,L,R,R,L,L,R,L","Taiyo, Nakayama",,,,,,,,,,,,,,,
75,41,76,2025/8/13,2377.068075,2843.172802,1755045766,3,2,齋藤,Right,北海道大,3,中山,Left,TOK,3,Top,2,1,0,Fastball,InPlay,Undefined,LineDrive,Single,0,0,,134,0.658,-0.108,69.53710319,30.87899952,北海道大,#ffffff,北海道,TOK,#217fc4,東大,大和ハウスプレミストドーム_122,A,七大戦,Normal,,,,,Undefined,,,,9,9,2522400075,右安,,2375,https://youtu.be/AX83Bs_bQ18&t=2375,2580,https://youtu.be/J0NrI8B9wMU&t=2580,玄道,浅倉,藤本,岐部,渕上,高橋,花垣,関口,"渕上,高橋,玄道,小川,浅倉,花垣,関口,岐部,藤本","酒井,青貝,中山,大原,秋元,榎本,小村,樋口,明石","齋藤,玄道,浅倉,藤本,岐部,渕上,高橋,花垣,関口","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","L,R,L,L,L,R,L,R,R,L","R,L,R,L,R,R,L,L,R,L","Taiyo, Nakayama",,,,,,,,,,,,,,,
76,42,77,2025/8/13,2414.415939,2880.520666,1755045803,4,1,齋藤,Right,北海道大,4,大原,Right,TOK,3,Top,2,0,0,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,103,1.23,0.032,,,北海道大,#ffffff,北海道,TOK,#217fc4,東大,大和ハウスプレミストドーム_122,A,七大戦,Normal,1,中山,,,Nothing,,,,,,2522400076,ボール,,2412,https://youtu.be/AX83Bs_bQ18&t=2412,2596,https://youtu.be/J0NrI8B9wMU&t=2596,玄道,浅倉,藤本,岐部,渕上,高橋,花垣,関口,"渕上,高橋,玄道,小川,浅倉,花垣,関口,岐部,藤本","酒井,青貝,中山,大原,秋元,榎本,小村,樋口,明石","齋藤,玄道,浅倉,藤本,岐部,渕上,高橋,花垣,関口","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","L,R,L,L,L,R,L,R,R,L","R,L,R,L,R,R,L,L,R,L","Kaiki, Ohara","Taiyo, Nakayama",,,,,,,,,,,,,,
77,43,78,2025/8/13,2431.368828,2897.473555,1755045820,4,2,齋藤,Right,北海道大,4,大原,Right,TOK,3,Top,2,1,0,Slider,InPlay,Undefined,GroundBall,Out,1,0,A2SR1,117,0.654,-0.216,44.22024708,-13.1092082,北海道大,#ffffff,北海道,TOK,#217fc4,東大,大和ハウスプレミストドーム_122,A,七大戦,Normal,1,中山,,,Undefined,,,,"6,3","6,3A",2522400077,遊ゴ,,2429,https://youtu.be/AX83Bs_bQ18&t=2429,2613,https://youtu.be/J0NrI8B9wMU&t=2613,玄道,浅倉,藤本,岐部,渕上,高橋,花垣,関口,"渕上,高橋,玄道,小川,浅倉,花垣,関口,岐部,藤本","酒井,青貝,中山,大原,秋元,榎本,小村,樋口,明石","齋藤,玄道,浅倉,藤本,岐部,渕上,高橋,花垣,関口","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","L,R,L,L,L,R,L,R,R,L","R,L,R,L,R,R,L,L,R,L","Kaiki, Ohara","Taiyo, Nakayama",,,,,,,,,,,,,,
78,36,79,2025/8/13,2573.033296,3039.138023,1755045962,1,1,松本慎,Left,TOK,3,玄道,Left,北海道大,3,Bottom,0,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,A2B,134,0.103,0.407,,,北海道大,#ffffff,北海道,TOK,#217fc4,東大,大和ハウスプレミストドーム_122,A,七大戦,Normal,,,,,Nothing,,,,,,2522400078,ボール,,2571,https://youtu.be/AX83Bs_bQ18&t=2571,2698,https://youtu.be/J0NrI8B9wMU&t=2698,明石,中山,小村,青貝,樋口,榎本,酒井,大原,"渕上,高橋,玄道,小川,浅倉,花垣,関口,岐部,藤本","酒井,青貝,中山,大原,秋元,榎本,小村,樋口,明石","齋藤,玄道,浅倉,藤本,岐部,渕上,高橋,花垣,関口","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","L,R,L,L,L,R,L,R,R,L","R,L,R,L,R,R,L,L,R,L",,,,,,,"Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Osuke, Komura","Naomasa, Aogai","Kosuke, Higuchi","Yoshinobu, Enomoto","Suguru, Sakai","Kaiki, Ohara",
79,37,80,2025/8/13,2588.940159,3055.044886,1755045978,1,2,松本慎,Left,TOK,3,玄道,Left,北海道大,3,Bottom,0,1,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,135,0.638,0.132,,,北海道大,#ffffff,北海道,TOK,#217fc4,東大,大和ハウスプレミストドーム_122,A,七大戦,Normal,,,,,Nothing,,,,,,2522400079,見逃し,,2586,https://youtu.be/AX83Bs_bQ18&t=2586,2714,https://youtu.be/J0NrI8B9wMU&t=2714,明石,中山,小村,青貝,樋口,榎本,酒井,大原,"渕上,高橋,玄道,小川,浅倉,花垣,関口,岐部,藤本","酒井,青貝,中山,大原,秋元,榎本,小村,樋口,明石","齋藤,玄道,浅倉,藤本,岐部,渕上,高橋,花垣,関口","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","L,R,L,L,L,R,L,R,R,L","R,L,R,L,R,R,L,L,R,L",,,,,,,"Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Osuke, Komura","Naomasa, Aogai","Kosuke, Higuchi","Yoshinobu, Enomoto","Suguru, Sakai","Kaiki, Ohara",
80,38,81,2025/8/13,2600.328099,3066.432826,1755045989,1,3,松本慎,Left,TOK,3,玄道,Left,北海道大,3,Bottom,0,1,1,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,114,0.63,0.072,,,北海道大,#ffffff,北海道,TOK,#217fc4,東大,大和ハウスプレミストドーム_122,A,七大戦,Normal,,,,,Nothing,,,,,,2522400080,空振り,,2598,https://youtu.be/AX83Bs_bQ18&t=2598,2725,https://youtu.be/J0NrI8B9wMU&t=2725,明石,中山,小村,青貝,樋口,榎本,酒井,大原,"渕上,高橋,玄道,小川,浅倉,花垣,関口,岐部,藤本","酒井,青貝,中山,大原,秋元,榎本,小村,樋口,明石","齋藤,玄道,浅倉,藤本,岐部,渕上,高橋,花垣,関口","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","L,R,L,L,L,R,L,R,R,L","R,L,R,L,R,R,L,L,R,L",,,,,,,"Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Osuke, Komura","Naomasa, Aogai","Kosuke, Higuchi","Yoshinobu, Enomoto","Suguru, Sakai","Kaiki, Ohara",
81,39,82,2025/8/13,2613.234207,3079.338934,1755046002,1,4,松本慎,Left,TOK,3,玄道,Left,北海道大,3,Bottom,0,1,2,Splitter,BallCalled,Undefined,Undefined,Undefined,0,0,,117,0.257,0.064,,,北海道大,#ffffff,北海道,TOK,#217fc4,東大,大和ハウスプレミストドーム_122,A,七大戦,Normal,,,,,Nothing,,,,,,2522400081,ボール,,2611,https://youtu.be/AX83Bs_bQ18&t=2611,2738,https://youtu.be/J0NrI8B9wMU&t=2738,明石,中山,小村,青貝,樋口,榎本,酒井,大原,"渕上,高橋,玄道,小川,浅倉,花垣,関口,岐部,藤本","酒井,青貝,中山,大原,秋元,榎本,小村,樋口,明石","齋藤,玄道,浅倉,藤本,岐部,渕上,高橋,花垣,関口","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","L,R,L,L,L,R,L,R,R,L","R,L,R,L,R,R,L,L,R,L",,,,,,,"Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Osuke, Komura","Naomasa, Aogai","Kosuke, Higuchi","Yoshinobu, Enomoto","Suguru, Sakai","Kaiki, Ohara",
82,40,83,2025/8/13,2626.923231,3093.027958,1755046016,1,5,松本慎,Left,TOK,3,玄道,Left,北海道大,3,Bottom,0,2,2,Fastball,InPlay,Undefined,GroundBall,Out,1,0,,136,0.638,-0.164,35.18618891,34.75591255,北海道大,#ffffff,北海道,TOK,#217fc4,東大,大和ハウスプレミストドーム_122,A,七大戦,Normal,,,,,Undefined,,,,3,3A,2522400082,一ゴ,,2624,https://youtu.be/AX83Bs_bQ18&t=2624,2752,https://youtu.be/J0NrI8B9wMU&t=2752,明石,中山,小村,青貝,樋口,榎本,酒井,大原,"渕上,高橋,玄道,小川,浅倉,花垣,関口,岐部,藤本","酒井,青貝,中山,大原,秋元,榎本,小村,樋口,明石","齋藤,玄道,浅倉,藤本,岐部,渕上,高橋,花垣,関口","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","L,R,L,L,L,R,L,R,R,L","R,L,R,L,R,R,L,L,R,L",,,,,,,"Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Osuke, Komura","Naomasa, Aogai","Kosuke, Higuchi","Yoshinobu, Enomoto","Suguru, Sakai","Kaiki, Ohara",
83,41,84,2025/8/13,2659.1629,3125.267627,1755046048,2,1,松本慎,Left,TOK,4,小川,Left,北海道大,3,Bottom,1,0,0,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,115,0.646,-0.004,,,北海道大,#ffffff,北海道,TOK,#217fc4,東大,大和ハウスプレミストドーム_122,A,七大戦,Normal,,,,,Nothing,,,,,,2522400083,見逃し,,2657,https://youtu.be/AX83Bs_bQ18&t=2657,2767,https://youtu.be/J0NrI8B9wMU&t=2767,明石,中山,小村,青貝,樋口,榎本,酒井,大原,"渕上,高橋,玄道,小川,浅倉,花垣,関口,岐部,藤本","酒井,青貝,中山,大原,秋元,榎本,小村,樋口,明石","齋藤,玄道,浅倉,藤本,岐部,渕上,高橋,花垣,関口","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","L,R,L,L,L,R,L,R,R,L","R,L,R,L,R,R,L,L,R,L",,,,,,,"Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Osuke, Komura","Naomasa, Aogai","Kosuke, Higuchi","Yoshinobu, Enomoto","Suguru, Sakai","Kaiki, Ohara",
84,42,85,2025/8/13,2669.707568,3135.812295,1755046058,2,2,松本慎,Left,TOK,4,小川,Left,北海道大,3,Bottom,1,0,1,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,115,0.257,-0.072,,,北海道大,#ffffff,北海道,TOK,#217fc4,東大,大和ハウスプレミストドーム_122,A,七大戦,Normal,,,,,Nothing,,,,,,2522400084,ボール,,2667,https://youtu.be/AX83Bs_bQ18&t=2667,2778,https://youtu.be/J0NrI8B9wMU&t=2778,明石,中山,小村,青貝,樋口,榎本,酒井,大原,"渕上,高橋,玄道,小川,浅倉,花垣,関口,岐部,藤本","酒井,青貝,中山,大原,秋元,榎本,小村,樋口,明石","齋藤,玄道,浅倉,藤本,岐部,渕上,高橋,花垣,関口","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","L,R,L,L,L,R,L,R,R,L","R,L,R,L,R,R,L,L,R,L",,,,,,,"Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Osuke, Komura","Naomasa, Aogai","Kosuke, Higuchi","Yoshinobu, Enomoto","Suguru, Sakai","Kaiki, Ohara",
85,43,86,2025/8/13,2682.730007,3148.834734,1755046071,2,3,松本慎,Left,TOK,4,小川,Left,北海道大,3,Bottom,1,1,1,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,113,0.55,0.276,,,北海道大,#ffffff,北海道,TOK,#217fc4,東大,大和ハウスプレミストドーム_122,A,七大戦,Normal,,,,,Nothing,,,,,,2522400085,空振り,,2680,https://youtu.be/AX83Bs_bQ18&t=2680,2791,https://youtu.be/J0NrI8B9wMU&t=2791,明石,中山,小村,青貝,樋口,榎本,酒井,大原,"渕上,高橋,玄道,小川,浅倉,花垣,関口,岐部,藤本","酒井,青貝,中山,大原,秋元,榎本,小村,樋口,明石","齋藤,玄道,浅倉,藤本,岐部,渕上,高橋,花垣,関口","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","L,R,L,L,L,R,L,R,R,L","R,L,R,L,R,R,L,L,R,L",,,,,,,"Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Osuke, Komura","Naomasa, Aogai","Kosuke, Higuchi","Yoshinobu, Enomoto","Suguru, Sakai","Kaiki, Ohara",
86,44,87,2025/8/13,2697.131773,3163.2365,1755046086,2,4,松本慎,Left,TOK,4,小川,Left,北海道大,3,Bottom,1,1,2,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,136,1.237,0.176,,,北海道大,#ffffff,北海道,TOK,#217fc4,東大,大和ハウスプレミストドーム_122,A,七大戦,Normal,,,,,Nothing,,,,,,2522400086,ボール,,2695,https://youtu.be/AX83Bs_bQ18&t=2695,2805,https://youtu.be/J0NrI8B9wMU&t=2805,明石,中山,小村,青貝,樋口,榎本,酒井,大原,"渕上,高橋,玄道,小川,浅倉,花垣,関口,岐部,藤本","酒井,青貝,中山,大原,秋元,榎本,小村,樋口,明石","齋藤,玄道,浅倉,藤本,岐部,渕上,高橋,花垣,関口","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","L,R,L,L,L,R,L,R,R,L","R,L,R,L,R,R,L,L,R,L",,,,,,,"Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Osuke, Komura","Naomasa, Aogai","Kosuke, Higuchi","Yoshinobu, Enomoto","Suguru, Sakai","Kaiki, Ohara",
87,45,88,2025/8/13,2709.717603,3175.82233,1755046098,2,5,松本慎,Left,TOK,4,小川,Left,北海道大,3,Bottom,1,2,2,Splitter,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,122,0.33,0.116,,,北海道大,#ffffff,北海道,TOK,#217fc4,東大,大和ハウスプレミストドーム_122,A,七大戦,Normal,,,,,Nothing,,,,,,2522400087,空三振,,2707,https://youtu.be/AX83Bs_bQ18&t=2707,2818,https://youtu.be/J0NrI8B9wMU&t=2818,明石,中山,小村,青貝,樋口,榎本,酒井,大原,"渕上,高橋,玄道,小川,浅倉,花垣,関口,岐部,藤本","酒井,青貝,中山,大原,秋元,榎本,小村,樋口,明石","齋藤,玄道,浅倉,藤本,岐部,渕上,高橋,花垣,関口","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","L,R,L,L,L,R,L,R,R,L","R,L,R,L,R,R,L,L,R,L",,,,,,,"Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Osuke, Komura","Naomasa, Aogai","Kosuke, Higuchi","Yoshinobu, Enomoto","Suguru, Sakai","Kaiki, Ohara",
88,46,89,2025/8/13,2736.179448,3202.284175,1755046125,3,1,松本慎,Left,TOK,5,浅倉,Right,北海道大,3,Bottom,2,0,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,136,1.038,0.22,,,北海道大,#ffffff,北海道,TOK,#217fc4,東大,大和ハウスプレミストドーム_122,A,七大戦,Normal,,,,,Nothing,,,,,,2522400088,見逃し,,2734,https://youtu.be/AX83Bs_bQ18&t=2734,2827,https://youtu.be/J0NrI8B9wMU&t=2827,明石,中山,小村,青貝,樋口,榎本,酒井,大原,"渕上,高橋,玄道,小川,浅倉,花垣,関口,岐部,藤本","酒井,青貝,中山,大原,秋元,榎本,小村,樋口,明石","齋藤,玄道,浅倉,藤本,岐部,渕上,高橋,花垣,関口","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","L,R,L,L,L,R,L,R,R,L","R,L,R,L,R,R,L,L,R,L",,,,,,,"Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Osuke, Komura","Naomasa, Aogai","Kosuke, Higuchi","Yoshinobu, Enomoto","Suguru, Sakai","Kaiki, Ohara",
89,47,90,2025/8/13,2751.42399,3217.528717,1755046140,3,2,松本慎,Left,TOK,5,浅倉,Right,北海道大,3,Bottom,2,0,1,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,,1.203,0.148,,,北海道大,#ffffff,北海道,TOK,#217fc4,東大,大和ハウスプレミストドーム_122,A,七大戦,Normal,,,,,Nothing,,,,,,2522400089,ボール,,2749,https://youtu.be/AX83Bs_bQ18&t=2749,2843,https://youtu.be/J0NrI8B9wMU&t=2843,明石,中山,小村,青貝,樋口,榎本,酒井,大原,"渕上,高橋,玄道,小川,浅倉,花垣,関口,岐部,藤本","酒井,青貝,中山,大原,秋元,榎本,小村,樋口,明石","齋藤,玄道,浅倉,藤本,岐部,渕上,高橋,花垣,関口","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","L,R,L,L,L,R,L,R,R,L","R,L,R,L,R,R,L,L,R,L",,,,,,,"Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Osuke, Komura","Naomasa, Aogai","Kosuke, Higuchi","Yoshinobu, Enomoto","Suguru, Sakai","Kaiki, Ohara",
